scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,eps_per_logical_depth_model,fixed_overhead_ratio_to_oracle,fixed_overhead_gate_equivalent_model,break_even_fixed_overhead_ratio_to_oracle,k_star,p_target_eff,gate_equivalent_cost_at_k,resource_per_target_hit_model,eta_arch_fixed,oracle_gate_equivalent_model,iteration_gate_equivalent_model,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,0.0,0.0,0.0,0.4266803913082466,0,0.28124999999999994,8.0,28.44444444444445,1.0,1593.0,1730.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0001,0.05,461.65000000000003,0.10552411096504101,0,0.005858789091795898,471.65000000000003,80502.98322915476,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0001,0.1,923.3000000000001,0.10552411096504101,0,0.005858789091795898,933.3000000000001,159299.12911644258,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0001,0.25,2308.25,0.10552411096504101,4,0.22990013740021362,39958.25,173806.98616304033,0.4392530894467556,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0001,0.5,4616.5,0.10552411096504101,4,0.22990013740021362,42266.5,183847.21504720915,0.23281574798998023,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0001,1.0,9233.0,0.10552411096504101,4,0.22990013740021362,46883.0,203927.67281554674,0.12926206047896224,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0001,2.0,18466.0,0.10552411096504101,5,0.27479503077549633,65526.0,238454.09363873766,0.07561443184156277,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0005,0.0,0.0,0.30142953888423313,0,0.00585644604479982,10.0,1707.5202133688933,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0005,0.05,461.65000000000003,0.30142953888423313,0,0.00585644604479982,471.65000000000003,80535.19086354386,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0005,0.1,923.3000000000001,0.30142953888423313,0,0.00585644604479982,933.3000000000001,159362.86151371885,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0005,0.25,2308.25,0.30142953888423313,0,0.00585644604479982,2318.25,395845.8734642437,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0005,0.5,4616.5,0.30142953888423313,1,0.02558691697082696,14036.5,548581.136836602,0.6944203672492179,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0005,1.0,9233.0,0.30142953888423313,1,0.02558691697082696,18653.0,729005.3749448322,0.46190421342999805,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0005,2.0,18466.0,0.30142953888423313,1,0.02558691697082696,27886.0,1089853.8511612925,0.34545736501642144,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0,0.0,0.0,0.237283959979376,0,0.17578125000000003,10.0,56.88888888888888,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0,0.05,461.65000000000003,0.237283959979376,0,0.17578125000000003,471.65000000000003,2683.164444444444,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0,0.1,923.3000000000001,0.237283959979376,0,0.17578125000000003,933.3000000000001,5309.44,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0,0.25,2308.25,0.237283959979376,1,0.9273576736450198,11728.25,12646.954172387017,0.9589549932556479,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0,0.5,4616.5,0.237283959979376,1,0.9273576736450198,14036.5,15136.015368082226,0.5750843405210644,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0,1.0,9233.0,0.237283959979376,1,0.9273576736450198,18653.0,20114.137759472644,0.38252604977088617,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0,2.0,18466.0,0.237283959979376,1,0.9273576736450198,27886.0,30070.38254225348,0.28609057324396486,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,1e-05,0.0,0.0,0.24148631438827659,0,0.17577949219628905,10.0,56.88945778062222,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,1e-05,0.05,461.65000000000003,0.24148631438827659,0,0.17577949219628905,471.65000000000003,2683.1912762230477,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,1e-05,0.1,923.3000000000001,0.24148631438827659,0,0.17577949219628905,933.3000000000001,5309.493094665473,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,1e-05,0.25,2308.25,0.24148631438827659,1,0.9143279651531976,11728.25,12827.180669285235,0.9726109368519417,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,1e-05,0.5,4616.5,0.24148631438827659,1,0.9143279651531976,14036.5,15351.712443409904,0.5832737960977077,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,1e-05,1.0,9233.0,0.24148631438827659,1,0.9143279651531976,18653.0,20400.77599165924,0.3879733900491298,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,1e-05,2.0,18466.0,0.24148631438827659,1,0.9143279651531976,27886.0,30498.903088157913,0.2901646296482047,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,5e-05,0.0,0.0,0.25920636603649044,0,0.17577246115722292,10.0,56.891733404445624,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,5e-05,0.05,461.65000000000003,0.25920636603649044,0,0.17577246115722292,471.65000000000003,2683.298606020678,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,5e-05,0.1,923.3000000000001,0.25920636603649044,0,0.17577246115722292,933.3000000000001,5309.705478636911,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,5e-05,0.25,2308.25,0.25920636603649044,0,0.17577246115722292,2318.25,13188.926096485606,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,5e-05,0.5,4616.5,0.25920636603649044,1,0.8640143099517228,14036.5,16245.680005906726,0.6172145591291286,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,5e-05,1.0,9233.0,0.25920636603649044,1,0.8640143099517228,18653.0,21588.76280769267,0.4105496020824039,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,5e-05,2.0,18466.0,0.25920636603649044,1,0.8640143099517228,27886.0,32274.92841126456,0.3070493397121211,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0001,0.0,0.0,0.283601385336912,0,0.17576367275387697,10.0,56.8945780622317,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0001,0.05,461.65000000000003,0.283601385336912,0,0.17576367275387697,471.65000000000003,2683.432774305158,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0001,0.1,923.3000000000001,0.283601385336912,0,0.17576367275387697,933.3000000000001,5309.970970548085,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0001,0.25,2308.25,0.283601385336912,0,0.17576367275387697,2318.25,13189.585559276864,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0001,0.5,4616.5,0.283601385336912,1,0.8049976282259244,14036.5,17436.697336530073,0.6624312038401101,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0001,1.0,9233.0,0.283601385336912,1,0.8049976282259244,18653.0,23171.496841683853,0.4406261374120107,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0001,2.0,18466.0,0.283601385336912,1,0.8049976282259244,27886.0,34641.09585199142,0.32954352864067465,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0005,0.0,0.0,0.6352906274132952,0,0.17569338134399462,10.0,56.91734044562977,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0005,0.05,461.65000000000003,0.6352906274132952,0,0.17569338134399462,471.65000000000003,2684.5063621181284,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0005,0.1,923.3000000000001,0.6352906274132952,0,0.17569338134399462,933.3000000000001,5312.095383790627,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0005,0.25,2308.25,0.6352906274132952,0,0.17569338134399462,2318.25,13194.862448808122,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0005,0.5,4616.5,0.6352906274132952,0,0.17569338134399462,4626.5,26332.807557170614,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0005,1.0,9233.0,0.6352906274132952,1,0.4570712702358897,18653.0,40809.82817050256,0.7757239752616034,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.25,106,0.17578125,0.0005,2.0,18466.0,0.6352906274132952,1,0.4570712702358897,27886.0,61010.1789718884,0.5801626239431344,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0,0.0,0.0,0.1437046876717281,0,0.05859375000000001,10.0,170.66666666666666,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0,0.05,461.65000000000003,0.1437046876717281,0,0.05859375000000001,471.65000000000003,8049.493333333333,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0,0.1,923.3000000000001,0.1437046876717281,0,0.05859375000000001,933.3000000000001,15928.32,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0,0.25,2308.25,0.1437046876717281,2,0.8834841137286277,21138.25,23926.010294388674,0.6047297166771645,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0,0.5,4616.5,0.1437046876717281,2,0.8834841137286277,23446.5,26538.677533257676,0.3361073460962536,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0,1.0,9233.0,0.1437046876717281,2,0.8834841137286277,28063.0,31764.012010995677,0.2013602270658096,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,0.0,2.0,18466.0,0.1437046876717281,2,0.8834841137286277,37296.0,42214.68096647168,0.13387727121017537,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,1e-05,0.0,0.0,0.14816181380476806,0,0.058593164065429686,10.0,170.66837334186667,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,1e-05,0.05,461.65000000000003,0.14816181380476806,0,0.058593164065429686,471.65000000000003,8049.573828669142,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s42,10,random_fixed_density,0.4,115,0.05859375,1e-05,0.1,923.3000000000001,0.14816181380476806,0,0.058593164065429686,933.3000000000001,15928.479283996418,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
