instance_id,n,target_ratio,threshold,marked_count,rho_tau,eps_model,oracle_cost_norm,k_star,p_target_eff,normalized_cost,normalized_resource_per_target_hit,eta_res
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,1.189207115002721,5,0.4167852464017426,11.946035575013603,28.662328328912885,0.20619218563179767
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,1.4768261459394993,5,0.4167852464017426,13.384130729697498,32.11277473290508,0.2310141427763906
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,1.8340080864093424,5,0.4167852464017426,15.170040432046713,36.39773855484364,0.26183948416735653
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,2.2775772695133836,4,0.3383682263425285,14.110309078053534,41.70104631446611,0.2999906282574746
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,2.8284271247461903,4,0.3383682263425285,16.31370849898476,48.212885338916166,0.3468357521261926
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,3.5125043207466,4,0.3383682263425285,19.0500172829864,56.29966350239446,0.40501073516011027
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,4.362030930661032,4,0.3383682263425285,22.448123722644127,66.34229213921523,0.47725579230802323
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,5.41702218774757,4,0.3383682263425285,26.66808875099028,78.81380896560395,0.566973880910854
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,6.727171322029715,4,0.3383682263425285,31.90868528811886,94.30165956486073,0.6783909901265806
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,8.35419025941931,4,0.3383682263425285,38.41676103767724,113.53536782377475,0.8167551976047752
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,10.374716437208077,4,0.3383682263425285,46.49886574883231,137.42089868024942,0.9885838695729278
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,12.883922655594034,0,0.007193839358256287,1.0,139.0078302001992,1.0
n8_d75_s17,8,1.0,90,2,0.0078125,0.00275,16.0,0,0.007193839358256287,1.0,139.0078302001992,1.0
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,0.5,5,0.39844564602525395,8.5,21.332897183826322,0.15231875006627843
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,0.620928906036742,5,0.39844564602525395,9.10464453018371,22.850405371493625,0.16315389113357195
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,0.7711054127039704,5,0.39844564602525395,9.855527063519853,24.73493476923374,0.17660959571290866
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,0.9576032806985736,5,0.39844564602525395,10.788016403492868,27.075252323899434,0.19331966756171085
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,1.189207115002721,4,0.325914386747219,9.756828460010883,29.93678357494029,0.21375125074885484
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,1.4768261459394993,4,0.325914386747219,10.907304583757998,33.466778477066015,0.23895572281839514
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,1.8340080864093424,4,0.325914386747219,12.33603234563737,37.85053022285041,0.2702560933571416
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,2.2775772695133836,4,0.325914386747219,14.110309078053534,43.29452657454354,0.30912670303147866
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,2.8284271247461903,4,0.325914386747219,16.31370849898476,50.05519597279319,0.35739847331561325
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,3.5125043207466,4,0.325914386747219,19.0500172829864,58.45098607985568,0.41734514834558256
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,4.362030930661032,4,0.325914386747219,22.448123722644127,68.8773636128405,0.4917903950393804
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,5.41702218774757,4,0.325914386747219,26.66808875099028,81.82544200380511,0.5842408062178106
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,6.727171322029715,4,0.325914386747219,31.90868528811886,97.90511430496443,0.6990510715691503
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,8.35419025941931,4,0.325914386747219,38.41676103767724,117.87378096774074,0.8416290965019411
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,10.374716437208077,0,0.007140087384931472,1.0,140.0543083142669,1.0
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,12.883922655594034,0,0.007140087384931472,1.0,140.0543083142669,1.0
n8_d75_s17,8,1.0,90,2,0.0078125,0.003,16.0,0,0.007140087384931472,1.0,140.0543083142669,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,0.5,2,0.8550346419215202,4.0,4.678173028183743,0.2558375874787984
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,0.620928906036742,2,0.8550346419215202,4.241857812073484,4.961036201458168,0.2713066672672436
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,0.7711054127039704,2,0.8550346419215202,4.542210825407941,5.31231204293691,0.2905170648481123
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,0.9576032806985736,2,0.8550346419215202,4.915206561397147,5.748546690869972,0.3143736471569516
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,1.189207115002721,2,0.8550346419215202,5.378414230005442,6.290288096302771,0.34400013026655785
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,1.4768261459394993,2,0.8550346419215202,5.953652291878999,6.963053892763163,0.3807920097604855
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,1.8340080864093424,2,0.8550346419215202,6.668016172818685,7.798533352793339,0.4264822927308858
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,2.2775772695133836,2,0.8550346419215202,7.555154539026767,8.836080047058749,0.48322312757352537
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,2.8284271247461903,2,0.8550346419215202,8.65685424949238,10.124565514723265,0.5536871765864286
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,3.5125043207466,2,0.8550346419215202,10.0250086414932,11.724681258485607,0.6411935063234316
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,4.362030930661032,2,0.8550346419215202,11.724061861322063,13.71179749509864,0.7498639255132069
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,5.41702218774757,2,0.8550346419215202,13.83404437549514,16.17951331703459,0.8848171345253292
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,6.727171322029715,0,0.0546875,1.0,18.285714285714285,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,8.35419025941931,0,0.0546875,1.0,18.285714285714285,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,10.374716437208077,0,0.0546875,1.0,18.285714285714285,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,12.883922655594034,0,0.0546875,1.0,18.285714285714285,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0,16.0,0,0.0546875,1.0,18.285714285714285,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,0.5,2,0.8360111789819278,4.0,4.7846250152672525,0.2597040774694951
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,0.620928906036742,2,0.8360111789819278,4.241857812073484,5.0739247497134015,0.27540694246032876
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,0.7711054127039704,2,0.8360111789819278,4.542210825407941,5.433193884966137,0.2949076680211308
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,0.9576032806985736,2,0.8360111789819278,4.915206561397147,5.879355067216631,0.3191247963999138
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,1.189207115002721,2,0.8360111789819278,5.378414230005442,6.433423816838348,0.34919902646309203
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,1.4768261459394993,2,0.8360111789819278,5.953652291878999,7.121498421981867,0.38654694400914513
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,1.8340080864093424,2,0.8360111789819278,6.668016172818685,7.975989245668722,0.4329277471783875
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,2.2775772695133836,2,0.8360111789819278,7.555154539026767,9.03714535040935,0.4905261099243538
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,2.8284271247461903,2,0.8360111789819278,8.65685424949238,10.354950348910965,0.5620550866630742
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,3.5125043207466,2,0.8360111789819278,10.0250086414932,11.991476781089684,0.650883905215677
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,4.362030930661032,2,0.8360111789819278,11.724061861322063,14.023809915555573,0.7611966674724845
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,5.41702218774757,2,0.8360111789819278,13.83404437549514,16.54767869532782,0.8981894330525058
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,6.727171322029715,0,0.05427887799792163,1.0,18.42337271670005,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,8.35419025941931,0,0.05427887799792163,1.0,18.42337271670005,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,10.374716437208077,0,0.05427887799792163,1.0,18.42337271670005,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,12.883922655594034,0,0.05427887799792163,1.0,18.42337271670005,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00025,16.0,0,0.05427887799792163,1.0,18.42337271670005,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,0.5,2,0.8174109645570397,4.0,4.893499320953722,0.2636290019732573
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,0.620928906036742,2,0.8174109645570397,4.241857812073484,5.189382080740957,0.27956918537734926
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,0.7711054127039704,2,0.8174109645570397,4.542210825407941,5.5568263974406005,0.29936462666360514
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,0.9576032806985736,2,0.8174109645570397,4.915206561397147,6.013139992636054,0.3239477500683839
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,1.189207115002721,2,0.8174109645570397,5.378414230005442,6.579816595584865,0.3544764939137749
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,1.4768261459394993,2,0.8174109645570397,5.953652291878999,7.283548361876113,0.3923888529509641
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,1.8340080864093424,2,0.8174109645570397,6.668016172818685,8.157483153449167,0.43947061219543215
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,2.2775772695133836,2,0.8174109645570397,7.555154539026767,9.242785901606977,0.49793946271933776
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,2.8284271247461903,2,0.8174109645570397,8.65685424949238,10.590577597871574,0.5705494615054068
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,3.5125043207466,2,0.8174109645570397,10.0250086414932,12.26434324492554,0.660720755732533
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,4.362030930661032,2,0.8174109645570397,11.724061861322063,14.342922189299735,0.7727006818932661
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,5.41702218774757,2,0.8174109645570397,13.83404437549514,16.92422168938228,0.9117638279913842
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,6.727171322029715,0,0.05387330919704249,1.0,18.562067467258863,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,8.35419025941931,0,0.05387330919704249,1.0,18.562067467258863,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,10.374716437208077,0,0.05387330919704249,1.0,18.562067467258863,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,12.883922655594034,0,0.05387330919704249,1.0,18.562067467258863,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0005,16.0,0,0.05387330919704249,1.0,18.562067467258863,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,0.5,2,0.7992245818910438,4.0,5.004851065185717,0.2676132441146567
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,0.620928906036742,2,0.7992245818910438,4.241857812073484,5.307466647280582,0.28379433254052117
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,0.7711054127039704,2,0.7992245818910438,4.542210825407941,5.683272171960257,0.3038889436100329
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,0.9576032806985736,2,0.7992245818910438,4.915206561397147,6.149969198604084,0.32884359334728425
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,1.189207115002721,2,0.7992245818910438,5.378414230005442,6.729540547013188,0.35983372007104736
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,1.4768261459394993,2,0.7992245818910438,5.953652291878999,7.449285753688998,0.39831905104009996
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,1.8340080864093424,2,0.7992245818910438,6.668016172818685,8.343106961301796,0.4461123599542514
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,2.2775772695133836,2,0.7992245818910438,7.555154539026767,9.453105810572705,0.5054648539941317
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,2.8284271247461903,2,0.7992245818910438,8.65685424949238,10.83156655293236,0.5791722123836018
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,3.5125043207466,2,0.7992245818910438,10.0250086414932,12.543418794468314,0.6707062712068657
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,4.362030930661032,2,0.7992245818910438,11.724061861322063,14.669295873735242,0.7843785572273294
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,5.41702218774757,2,0.7992245818910438,13.83404437549514,17.309332932130832,0.9255433736380936
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,6.727171322029715,0,0.05347077078401058,1.0,18.70180633900701,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,8.35419025941931,0,0.05347077078401058,1.0,18.70180633900701,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,10.374716437208077,0,0.05347077078401058,1.0,18.70180633900701,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,12.883922655594034,0,0.05347077078401058,1.0,18.70180633900701,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00075,16.0,0,0.05347077078401058,1.0,18.70180633900701,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,0.5,2,0.7814428237392952,4.0,5.118736622161981,0.2716577003649836
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,0.620928906036742,2,0.7814428237392952,4.241857812073484,5.428238232166108,0.2880833346257808
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,0.7711054127039704,2,0.7814428237392952,4.542210825407941,5.812595224399057,0.3084816368508138
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,0.9576032806985736,2,0.7814428237392952,4.915206561397147,6.289911957828609,0.3338134278220069
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,1.189207115002721,2,0.7814428237392952,5.378414230005442,6.882671472071496,0.3652719103333955
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,1.4768261459394993,2,0.7814428237392952,5.953652291878999,7.618794505514911,0.40433887259614076
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,1.8340080864093424,2,0.7814428237392952,6.668016172818685,8.532954645243844,0.4528544848761108
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,2.2775772695133836,2,0.7814428237392952,7.555154539026767,9.668211556252407,0.5131039769935197
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,2.8284271247461903,2,0.7814428237392952,8.65685424949238,11.078039219898804,0.587925279452984
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,3.5125043207466,2,0.7814428237392952,10.0250086414932,12.828844717675391,0.6808426984217827
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,4.362030930661032,2,0.7814428237392952,11.724061861322063,15.00309620251045,0.7962329210458902
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,5.41702218774757,2,0.7814428237392952,13.83404437549514,17.703207394365236,0.9395311704485364
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,6.727171322029715,0,0.05307124011593404,1.0,18.84259719229288,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,8.35419025941931,0,0.05307124011593404,1.0,18.84259719229288,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,10.374716437208077,0,0.05307124011593404,1.0,18.84259719229288,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,12.883922655594034,0,0.05307124011593404,1.0,18.84259719229288,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.001,16.0,0,0.05307124011593404,1.0,18.84259719229288,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,0.5,2,0.7640566877069501,4.0,5.235213648878077,0.2757632807439573
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,0.620928906036742,2,0.7640566877069501,4.241857812073484,5.5517579785918,0.29243715667669207
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,0.7711054127039704,2,0.7640566877069501,4.542210825407941,5.944861027314353,0.313143739761303
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,0.9576032806985736,2,0.7640566877069501,4.915206561397147,6.433039119320356,0.33885837172627553
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,1.189207115002721,2,0.7640566877069501,5.378414230005442,7.039286896561141,0.37079228831657135
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,1.4768261459394993,2,0.7640566877069501,5.953652291878999,7.792160434779796,0.41044967210433325
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,1.8340080864093424,2,0.7640566877069501,6.668016172818685,8.727122319720035,0.4596985039675616
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,2.2775772695133836,2,0.7640566877069501,7.555154539026767,9.888212040524023,0.5208585505524054
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,2.8284271247461903,2,0.7640566877069501,8.65685424949238,11.330120380822672,0.5968106321905716
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,3.5125043207466,2,0.7640566877069501,10.0250086414932,13.120765517516467,0.6911323181161717
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,4.362030930661032,2,0.7640566877069501,11.724061861322063,15.344492169171046,0.8082664406308195
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,5.41702218774757,2,0.7640566877069501,13.83404437549514,18.10604448344429,0.9537303657360073
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,6.727171322029715,0,0.05267469471910744,1.0,18.984447946639087,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,8.35419025941931,0,0.05267469471910744,1.0,18.984447946639087,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,10.374716437208077,0,0.05267469471910744,1.0,18.984447946639087,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,12.883922655594034,0,0.05267469471910744,1.0,18.984447946639087,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00125,16.0,0,0.05267469471910744,1.0,18.984447946639087,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,0.5,2,0.7470573716913131,4.0,5.354341114316472,0.27993090902448337
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,0.620928906036742,2,0.7470573716913131,4.241857812073484,5.678088421067391,0.2968567783215841
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,0.7711054127039704,2,0.7470573716913131,4.542210825407941,6.080136543093774,0.3178763013343235
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,0.9576032806985736,2,0.7470573716913131,4.915206561397147,6.579423144261708,0.3439795601937521
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,1.189207115002721,2,0.7470573716913131,5.378414230005442,7.199466110385726,0.37639609612891
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,1.4768261459394993,2,0.7470573716913131,5.953652291878999,7.969471311688054,0.41665282452034674
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,1.8340080864093424,2,0.7470573716913131,6.668016172818685,8.925708286262562,0.46664595716177276
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,2.2775772695133836,2,0.7470573716913131,7.555154539026767,10.113218643331432,0.5287303194825537
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,2.8284271247461903,2,0.7470573716913131,8.65685424949238,11.587937657175578,0.605830269838216
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,3.5125043207466,2,0.7470573716913131,10.0250086414932,13.419328985131239,0.7015774454978732
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,4.362030930661032,2,0.7470573716913131,11.724061861322063,15.693656612716605,0.8204818235747904
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,5.41702218774757,2,0.7470573716913131,13.83404437549514,18.51804814424804,0.968144154379349
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,6.727171322029715,0,0.05228111228774766,1.0,19.127366581187964,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,8.35419025941931,0,0.05228111228774766,1.0,19.127366581187964,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,10.374716437208077,0,0.05228111228774766,1.0,19.127366581187964,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,12.883922655594034,0,0.05228111228774766,1.0,19.127366581187964,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0015,16.0,0,0.05228111228774766,1.0,19.127366581187964,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,0.5,2,0.7304362694255836,4.0,5.47617932930084,0.2841615229405073
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,0.620928906036742,2,0.7304362694255836,4.241857812073484,5.807293517077524,0.3013431939939723
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,0.7711054127039704,2,0.7304362694255836,4.542210825407941,6.218490257856368,0.3226803864161948
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,0.9576032806985736,2,0.7304362694255836,4.915206561397147,6.729138142691729,0.34917814551344684
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,1.189207115002721,2,0.7304362694255836,5.378414230005442,7.363290207693323,0.3820845946508105
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,1.4768261459394993,2,0.7304362694255836,5.953652291878999,8.150816903658086,0.4229497255796445
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,1.8340080864093424,2,0.7304362694255836,6.668016172818685,9.128813083258345,0.4736984076650226
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,2.2775772695133836,2,0.7304362694255836,7.555154539026767,10.343345279072949,0.5367210549651831
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,2.8284271247461903,2,0.7304362694255836,8.65685424949238,11.851621574460076,0.6149862218524391
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,3.5125043207466,2,0.7304362694255836,10.0250086414932,13.72468627465184,0.7121804307646135
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,4.362030930661032,2,0.7304362694255836,11.724061861322063,16.050766305104055,0.8328818183904991
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,5.41702218774757,2,0.7304362694255836,13.83404437549514,18.93942696242926,0.9827757795418146
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,6.727171322029715,0,0.05189047068273913,1.0,19.271361135150396,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,8.35419025941931,0,0.05189047068273913,1.0,19.271361135150396,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,10.374716437208077,0,0.05189047068273913,1.0,19.271361135150396,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,12.883922655594034,0,0.05189047068273913,1.0,19.271361135150396,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.00175,16.0,0,0.05189047068273913,1.0,19.271361135150396,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,0.5,2,0.7141849661217494,4.0,5.600789977029714,0.2884560743980083
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,0.620928906036742,2,0.7141849661217494,4.241857812073484,5.93943867946159,0.3058974131563104
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,0.7711054127039704,2,0.7141849661217494,4.542210825407941,6.359992216125165,0.327557075946328
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,0.9576032806985736,2,0.7141849661217494,4.915206561397147,6.882259911025956,0.3544552973889885
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,1.189207115002721,2,0.7141849661217494,5.378414230005442,7.530842127932116,0.3878590638184391
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,1.4768261459394993,2,0.7141849661217494,5.953652291878999,8.336289020768971,0.4293417921115304
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,1.8340080864093424,2,0.7141849661217494,6.668016172818685,9.336539536848731,0.48085744230842736
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,2.2775772695133836,2,0.7141849661217494,7.555154539026767,10.578708454272917,0.5448325549494889
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,2.8284271247461903,2,0.7141849661217494,8.65685424949238,12.121305628291001,0.624280548361072
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,3.5125043207466,2,0.7141849661217494,10.0250086414932,14.036991979727846,0.7229436596328097
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,4.362030930661032,2,0.7141849661217494,11.724061861322063,16.416002040742235,0.8454692151290922
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,5.41702218774757,2,0.7141849661217494,13.83404437549514,19.370394270014366,0.9976285334007936
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,6.727171322029715,0,0.0515027479303886,1.0,19.416439708258004,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,8.35419025941931,0,0.0515027479303886,1.0,19.416439708258004,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,10.374716437208077,0,0.0515027479303886,1.0,19.416439708258004,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,12.883922655594034,0,0.0515027479303886,1.0,19.416439708258004,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.002,16.0,0,0.0515027479303886,1.0,19.416439708258004,1.0
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,0.5,2,0.6982952342104216,4.0,5.728236144304911,0.292815529689182
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,0.620928906036742,2,0.6982952342104216,4.241857812073484,6.074590809530369,0.3105204605271229
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,0.7711054127039704,2,0.6982952342104216,4.542210825407941,6.5047140562887025,0.3325074672004407
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,0.9576032806985736,2,0.6982952342104216,4.915206561397147,7.038865970429947,0.3598122032018121
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,1.189207115002721,2,0.6982952342104216,5.378414230005442,7.702206697840259,0.39372080291171935
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,1.4768261459394993,2,0.6982952342104216,5.953652291878999,8.525981562241263,0.4358304623579404
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,1.8340080864093424,2,0.6982952342104216,6.668016172818685,9.548992812987423,0.4881246719049839
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,2.2775772695133836,2,0.6982952342104216,7.555154539026767,10.819427326565608,0.5530666445571876
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,2.8284271247461903,2,0.6982952342104216,8.65685424949238,12.397126351980452,0.6337153406267892
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,3.5125043207466,2,0.6982952342104216,10.0250086414932,14.356404211792604,0.7338695538743646
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,4.362030930661032,2,0.6982952342104216,11.724061861322063,16.789548728022936,0.8582468460079392
n8_d75_s42,8,0.9,83,14,0.0546875,0.0022500000000000003,5.41702218774757,0,0.051117922221189,1.0,19.56261046121878,1.0
